id_calon,pekerjaan,,
3506-00-0000-0405,Staf Ahli Menteri PU 2005 - 2007,,
3506-00-0000-0405,KA. Pusat Investasi 2003-2005,,
3506-00-0000-0405,KA. Pusat Data 2001 - 2003,,
3506-00-0000-0405,Dir. Wil Tengah Kotdes 1999 - 2001,,
3506-00-0000-0405,Jabatan Lain-lain 1978 -1999,,
3506-00-0000-0801,"PT. Nieksa Hasbone EMKL, Manajer Pemasaran, 1998-2000",,
3506-00-0000-0801,"PT. Nieksa Hasbone EMKL, Direktur Operasional, 2000-2003",,
3506-00-0000-0801,"PT. Nieksa Hasbone EMKL, Direktur Utama, 2003-2005",,
3506-00-0000-0801,"PT. Riski Putera Nieksa Hasbone, Owner/Direktur Utama, 2005-2010",,
3506-00-0000-0801,"Dewan Perwakilan Rakyat, Anggota, 2009-2014",,
3507-00-0000-0101,Tahun, 1992 -1995 Dokter gigi di DINAS KESEHATAN KAB. NGAWI,
3507-00-0000-0101,Tahun, 1997 - 1999 ANGGOTA DPRD KAB. NGAWI,
3507-00-0000-0101,Tahun, 1999 - 2004 ANGGOTA KOMISI C DPRD KABUPATEN NGAWI,
3507-00-0000-0101,Tahun, 2004 - 2009 PIMPINAN DPRD KABUPATEN NGAWI,
3507-00-0000-0101,Tahun, 2009 - 2013 PIMPINAN DPRD KABUPATEN NGAWI,
3507-00-0000-0502,"1979-1981, PT. ISPATINDO TAMAN SIDOARJO, STAF, SIDOARJO",,
3507-00-0000-0502,"1991-1993, CV. DUTA ELEKTRIK, PENGAWAS TEHNIK, SURABAYA",,
3507-00-0000-0502,"1993-1995, CV. BHINA TEHNIK, DIR. OPERASIONAL, SURABAYA",,
3507-00-0000-0502,"1997-1999, DPRD PROV.JAWA TIMUR, ANGGOTA, JAWA TIMUR",,
3507-00-0000-0201,Anggota DPRD Kab. Ponorogo tahun 1999-2004,,
3507-00-0000-0201,Anggota DPRD Kab. Ponorogo tahun 2004-2009,,
3507-00-0000-0601,"1999-2004, ANGGOTA DPRD KAB. PONOROGO",,
3507-00-0000-0601,"2001-2004, KETUA FRAKSI FPDI-P DPRD KAB PONOROGO",,
3507-00-0000-0601,"2004-2009, KETUA DPRD KAB. PONOROGO",,
3507-00-0000-0601,"2009-2011, ANGGOTA DPRD PROPINSI JAWA TIMUR",,
3507-00-0000-0301,Anggota DPRD Provinsi Jawa Timur 2004-2009,,
3507-00-0000-0301,Anggota DPR RI2009 -2014,,
3507-00-0000-0701,Anggota DPR RI Periode 2009-2014,,
3507-00-0000-0701,Sekretaris Jenderal DPP Partai Demokrat 2010-2015,,
3507-00-0000-0702,ass. Manager Jakarta Hilton Executive Club. (Januari 1984-April 1997),,
3507-00-0000-0702,"Manager Darmo Grand Sport Centre, Surabaya (1987)",,
3507-00-0000-0702,Sport and Fitness Director Clark Hath International Indonesia. (April 1992 - Oktober 2002),,
3507-00-0000-0702,"Job Training, Clark Hath International Hawai Building 745 for down town by aloha tower. (Oktober 1986)",,
3507-00-0000-0702,Bali Hilton International Hotel. (1992 - 1997),,
3507-00-0000-0702,"Direktur Istana Regency Sport Club Bali, Indonesia (Januari 2001 - Desember 2003)",,
3507-00-0000-0702,Direktur Marketing Startrac Fitness California USA (Januari 2001 - Desember 2003),,
3507-00-0000-0702,Direktur Marketing Flex Fitness Equipment ( Jan' 03),,
3507-00-0000-0702,"Komisaris Utama PT. Bintang Cipta Sarana, Jakarta. (Juli 2005-Januari 2006)",,
3507-00-0000-0702,"Dirut PT. Buana Nusantara Perkaa, Jakarta (2005-2006)",,
3507-00-0000-0702,"Dirut PT. Mitra Sejati Permai, Jakarta. (2005 - 2006)",,
3507-00-0000-0702,Vice Chairman PT. General Energi Bali (Des' 2005),,
3507-00-0000-0702,Vice Chairman PT. Sinar Gading (Januari 2007 sd sekarang),,
3507-00-0000-0401,Guru SMP dan SMA Swasta tahun 1978-1992,,
3507-00-0000-0401,Asisten Dosen IKIP Malang (PNS) tahun 1980-1983,,
3507-00-0000-0401,Dosen IKIP Malang (PNS) tahun 1983-2001,,
3508-00-0000-0110,"1975-2013, PT NUSANTARA MAKMUR SENTOSA, DIREKTUR,-",,
3508-00-0000-0502,"1983-2001, PNS BPKP, AUDITOR, JAKARTA",,
3508-00-0000-0502,"1994-2012, PT. SAWO KEMBAR GALLERIA, DIREKTUR, JOGJAKARTA",,
3508-00-0000-0502,"1994-2005, PT.AMINTA LAND, DIREKTUR, JAKARTA",,
3508-00-0000-0502,"2002-2013, PT. JAWAMANIS RAFINASI, DIREKTUR, CILEGON",,
3508-00-0000-0502,"2009-2013, HEAD OF EXIM, WILMAR INTERNATIONAL, JAKARTA",,
3508-00-0000-0201,Menteri Tenaga Keija dan Transmigrasi Republik Indonesia (2009-sekarang),,
3508-00-0000-0201,Wakil Ketua DPR Rl Periode 2004-2009,,
3508-00-0000-0201,Wakil Ketua DPR RI Periode 1999-2004,,
3508-00-0000-0201,Anggota BURT DPR RI (1999),,
3508-00-0000-0201,Pimpinan Badan Musyawarah DPR Rl (1999),,
3508-00-0000-0201,Ketua Fraksi Kebangkitan Bangsa (1999),,
3508-00-0000-0201,Anggota DPR RI Periode 1999-2004,,
3508-00-0000-0201,Sekretaris Yayasan Semesta Ciganjur {1999-sekarang),,
3508-00-0000-0201,Hellen Keller International - Jakarta,,
3508-00-0000-0201,Kepala Lembaga Penelitian dan Pengenibarigaii Tabloid Detik 1993,,
3508-00-0000-0201,Kepala Divisi Penelititan Lembaga PendapatUmum (LPU) - Jakarta f 1992-1994),,
3508-00-0000-0201,Sekretariat Lembaga Kajian Islam dan Sosial (LKIS) D.L Yogyakarta (1989),,
3508-00-0000-0201,"Staf Pengajar Pcsantnen Denanyar - Jombang, Jawa Timur (1980-1983)",,
3508-00-0000-0203,Anggota Dewan Perwakilan Rakyat Republik Indonesia DPRRI(1999-sekarang),,
3508-00-0000-0203,Ketua Komisi VIII DPR RI (2012-2014),,
3508-00-0000-0203,Anggota Badan Musyawarah DPR-RI (2012-2014),,
3508-00-0000-0203,Wakil Ketua Badan Legislasi DPR RI (2009-2012),,
3508-00-0000-0203,Ketua Grup Kerja Sama Bilateral (GKSB) DPR RI-Parliament of Hungary (2009-2014),,
3508-00-0000-0203,Penasehat Fraksi Partai Kebangkitan Bangsa/FPKB DPR RI (2009-2014),,
3508-00-0000-0203,Wakil Ketua Fraksi Partai Kebangkitan Bangsa/FPKB MPRR1 (2009-2014),,
3508-00-0000-0203,Kelua Fraksi Partai Kebangkitan Bangsa/ FPKB DPR RI (2006-2007 & 2009),,
3508-00-0000-0203,Wakil Ketua Komisi 11 DPR RI (2004-2009),,
3508-00-0000-0203,Anggota Panitia Anggaran DPR RI (2003-2004),,
3508-00-0000-0203,Sekretaris Fraksi Panai Kebangkitan Bangsa/FPKB DPR RI (2003-2004),,
3508-00-0000-0203,Anggota Badan Pekerja MPR RI (2002-2003),,
3508-00-0000-0203,Ketua Kaukus Perempuan Parlemen (2001-2004),,
3508-00-0000-0203,Bendahara Fraksi Partai Kebangkitan Bang$a/FPKB MPR RI (2001-2004),,
3508-00-0000-0601,PNS Pengadilan Negeri Palembang 1 Pebruari 1967,,
3508-00-0000-0601,Panitera -Pengganti pada Pengadilan Negeri Jakarta Pusat yang bertugas di Pengadilan Negeri Tangerang 1 Oktober l967- 1971,,
3508-00-0000-0601,Th. 1972 Kepala Bagian Pidana pada PN Tangerang,,
3508-00-0000-0601,Th. 1979/1980 Ca. Hakim Pengadilan Negeri Tangerang,,
3508-00-0000-0601,th. 1981 s/d 1987 Hakim Pengadilan Negeri Nganjuk.,,
3508-00-0000-0601,1988 s/d 1991 Hakim Pengadilan Negeri Kayu Agung.,,
3508-00-0000-0601,1992 s/d 1998 Hakim Yustisial Mahkamah Agung dng tugas Kepala Bagian URDAL Mahkamah Agung / -1998 Plt. Kepala Biro Umum Mahkamah Agung RI.,,
3508-00-0000-0601,"Oktober 1998 s/d 2003 KETUA Pengadilan Negeri Cibinong, Kab. Bogor.",,
3508-00-0000-0601,Maret 2003 s/d 2006 KETUA Pengadilan Negeri JAKARTA UTARA,,
3508-00-0000-0601,Marct 2006 s/d Mei 2007 Hakim Tinggi PT Denpasar. Juni Mutasimenjadi Hakim Tinggi PT DKI Jakarta.,,
3508-00-0000-0601,Juli 2007 s/d Maret 2010 PANITERAMAHKAMAH AGUNG R-I.,,
3508-00-0000-0601,Maret 2010 s/d Desember 2011 men adi. KETUA PENGADILAN TINGGI JAWA TENGAH,,
3508-00-0000-0601,Januari 2012 s/d 31 Desember 2012 menjadi KETUA PENGADILAN TINGGI JAWA BARAT,,
3508-00-0000-0601,Sejak 1 Januari 2013 PENSIUN Hakim /PNS. Masa lugas sebagai Hakim / PNS telah Purnabhakti.,,
3508-00-0000-0601,"Pebruari 2013 dalam Pendidikan ditunjuk sebagai KETUA DEWAN PENYANTUN UNIVERSI'lAS NASIONL JAKARTA (swasta) KETUA PUSAT PENGKAJIAN & KONSULTASI HUKUM "" Grata"" di JAKARTA.",,
3508-00-0000-1001,Pembantu Rektor I Bid. Akademik UBHARA SURYA,,
3508-00-0000-1001,Direktur Program Pascasarajana UBHARA SURYA,,
3508-00-0000-1001,Dosen S1 & S2 Program Pascasarajana UBHARA SURYA,,
3508-00-0000-1001,Advokat / Pengacara,,
3508-00-0000-0701,TNI AD Di Kodam X/Banjarmasin danKodamV/Surabaya,,
3508-00-0000-0701,Wakil Ketua Komisi D DPRD Kab.Madiun 1987-1992,,
3508-00-0000-0701,Purek III Kemahasiswaan Unmer Madirm 1990-1996,,
3508-00-0000-0701,Ketua Komisi A DPRD Kab. Madiun 1992-1994,,
3508-00-0000-0701,AnggotaDPRD Tk. IJatim 1997-1999,,
3508-00-0000-0701,Dosen Pasca Untag Srby / Unmer Madiun,,
3508-00-0000-0701,AnggotaDPRRI2004-2009,,
3508-00-0000-0701,Wakil KetuaKomisi I DPR-RI 2007-2009,,
3508-00-0000-0701,AnggotaDPR RI 2009-2014 (Komisi I),,
3508-00-0000-0701,Anggota Badan Legislasi DpR RI (2009-2013),,
3508-00-0000-0701,Kapoksi I FPD DpR RI (2009-2013),,
3508-00-0000-0701,Wakil Sekretaris I FPD MPR RI,,
3508-00-0000-0701,Anggota Badan Anggaran,,
3508-00-0000-0401,"PT. Karya Nesantara, Industri Coklat, Pengolahan Kertas dan Niaga (1982-1985)",,
3508-00-0000-0401,"PT. Sigma Utama, Industri Cat (1985-1987)",,
3508-00-0000-0401,PT. Kineja Indo Karbon ''Activated Cartoon From Coconut Stell '' (1993-1996),,
3508-00-0000-0401,"PT. Kinerja Darma Eratech, waste & water Treatment-Consultant. (1992-1997)",,
3508-00-0000-0401,"Anggota DPR /MPR RI, Komisi V (Bidang Industri,-Perdagangan, Koperasi & Investasi) & Anggota Panitia-Anggaran. Periode (1999-2004)",,
3508-00-0000-0401,"Anggota DPR /MPR RI, Komisi V (Bidang Industri,-Perdagangan, Koperasi & Investasi) & Anggota Panitia-Anggaran DPR/MPR RI",,
3508-00-0000-0401,"Anggota DPR/MPR RI, IV (Bidang Pertanian,-Kehutanan, Kelautan & Perikanan serta Bulog) & Anggota Panitia Anggaran. Periode (2004-2009)",,
3508-00-0000-0402,"Anggota DPR RI, tahun 2009-2014",,
3508-00-0000-0402,"Staf Pengajar Pasca Sarjana UWK Surabaya, tahun 2006 s/d 2009",,
3508-00-0000-0402,"Kepala Cabang PT Acrisindo Utama Jatim, tahun 1996-2003.",,
3508-00-0000-0402,"Guru SPP SPMA Taman Siswa Mojoangung, tahun 1992-1996.",,
3508-00-0000-0801,"DPR / MPR RI, Anggota, 2010-2015",,
3508-00-0000-0801,"PT. Komando Media Televisi, Direktur Utama, 2007-",,
3508-00-0000-0801,"PT. Komando Sincrgi Media, Direktur Utama, 2006-",,
3508-00-0000-0801,"PT. Komando Maestro Kreasindo. Direktur Utama, 2005-",,
3508-00-0000-0801,"PT. Komando Langgeng Sejati, Direktur Utama, 2005-",,
3508-00-0000-0801,"PT. E Titik Tiga Komando, Direktur Utama, 2001-",,
3508-00-0000-0801,"PT. Catur Mitra Promosindo. Direktur Utama, 2000-",,
3508-00-0000-0801,"Patrio Group, Anggota, 1996-",,
3509-00-0000-0501,"2009-2014, DPR RI, ANGGOTA, JAKARTA",,
3509-00-0000-0501,"2003-2004, BP CHINA, LNG SUPPLY & DEVELOPMENT",,
3509-00-0000-0501,"DIRECTOR, BEIJING",,
3509-00-0000-0501,"1998-2000, ARCO WASHINGTON D.C. DIRECTOR OF",,
3509-00-0000-0501,"BUSSINESS DEVELOPMENT, USA",,
3509-00-0000-0201,,,
3509-00-0000-0606,Sales Promotion di PT. Bristol Myers Squibb Semarang ( 1990- 1993),,
3509-00-0000-0606,Production Manager di PT. Inter Pratama Studio Lab. Ragiman - Jakarta ( 1993 1995),,
3509-00-0000-0606,Direktur PT. Hannoni Pelangi Utama Jakarta ( 1999 - 2002 ),,
3509-00-0000-0606,Direktur PT. Citra Cinema Multimedia Jakarta ( 2002 - 2004),,
3509-00-0000-0606,Direktur PT. Duta Cinema Multimedia Jakarta ( 2004 -,,
3509-00-0000-0701,MANAGING PARTNER DNA LAW OFFICE,,
3509-00-0000-0701,TAHUN 2008-SEKARANG,,
3509-00-0000-0701,PARTNER DBD ATTORNEY AT LAW TAHUN,,
3509-00-0000-0701,2006-2008,,
3509-00-0000-0701,PEMEGANG SAHAM PT. DNA GARUDA,,
3509-00-0000-0701,PERKASA TAHUN 2009-SEKARANG,,
3509-00-0000-0701,PEMEGANG SAHAM PT. DNA IDE INDONESIA,,
3509-00-0000-0701,TAHUN 2009-SEKARANG,,
3509-00-0000-0701,DIREKTUR UTAMA PT. MEDIA KARYA,,
3509-00-0000-0701,PRATAMA TAHUN 2002-2006,,
3509-00-0000-0701,DIREKTUR UTAMA PT. CIRRES KARYA,,
3509-00-0000-0701,WIDITA TAHUN 2001-2005,,
3509-00-0000-0701,PEMEGANG SAHAM PT. MEDIA KARYA,,
3509-00-0000-0701,PRATAMA TAHUN 2000-SEKARANG,,
3509-00-0000-0701,PEMEGANG SAHAM PT. CIRRES KARYA,,
3509-00-0000-0701,WIDITA TAHUN 1997-SEKARANG,,
3509-00-0000-0701,"ASISTEN NOTARIS DAN PPAT SUTJIPTO, SH",,
3509-00-0000-0701,TAHUN 1996-2002,,
3509-00-0000-0401,,,
3509-00-0000-0801,"Anggota DPRD Jawa Timur, 2004-2014",,
3509-00-0000-0801,"Dosen Universitas Muhammadiyah Surabaya, 2005-2014",,
3509-00-0000-0801,"Kepala SMA Muhammadiyah 2 Surabaya, 1998-2004",,
3509-00-0000-0801,"Guru SMA Muhammadiyah 2 Surabaya, 1990-1998",,
3510-00-0000-0502,"2011-2013, PT. NUGAS TRANS ENERGI, KOMISARIS UTAMA, JAKARTA",,
3510-00-0000-0901,"Ekonomi Indonesia, Redaktur, 1990-1995",,
3510-00-0000-0901,"PT. Tistra Komunika, Direktur Utama, 1995-1997, Jakarta",,
3510-00-0000-0901,"Harian Jurnal lndonesia, Redaktur, 1999-2001",,
3510-00-0000-0901,"Majalah Garda, Redaktur, 2002-2005",,
3510-00-0000-0901,"PT. Gamasi Rekmasindo, Direktur Utama,2005-2007",,
3510-00-0000-0901,"PT. Tripola Graha Mandiri, Direktur Utama 2008-2010",,
3510-00-0000-0901,"PT. Tripola Graha Mandiri, Komisaris 2008-Sekarang",,
3510-00-0000-0202,DOSEN DAN KETUA JURUSAN PENDIDIKAN AGAMA ISLAM SEKOLAH TINGGI AGAMA ISLAM NAHDLATUL ULAMA (STAINU) JAKARTA 204 - SEKARANG,,
3510-00-0000-0202,TENAGA AHLI WAKIL KETUA DPR KOORDIDAGBANG 2005-2009,,
3510-00-0000-0202,PEMBINA YAYASAN PERGURUAN TINGGI NAHDLATUL ULAMA (YPTNU),,
3510-00-0000-0202,KOMJSARIS CV. KREASI PERMAISINDO,,
3510-00-0000-0202,PENDIRI YAYASAN SEMESTA KREATIF INDONESIA,,
3510-00-0000-0202,STAF KHUSUS MENTERI TENAGA KERJA DAN TRANSMIGR ASI REPUBLIK INDONESIA 2009-2012,,
3510-00-0000-0606,PT. Anak Gresik Raya Kencana ( Komisaris ),,
3510-00-0000-0606,PT. Anak Gresik Transport Kercana ( Komisaris ),,
3510-00-0000-0606,PT. Ladang Hijau ( Komisaris ),,
3510-00-0000-0606,PT. Asphalindo Anugerab Abadi ( Komisaris ),,
3510-00-0000-0606,PT. Kharisma Bintang Terary ( Dirut ),,
3510-00-0000-0401,DIR. Pemasaran PT. Harbat Farma,,
3510-00-0000-0401,DIRUT PT.SMN,,
3510-00-0000-0401,DIR. Keuangan PT. UP,,
3510-00-0000-0401,DIRUT PT. Hati Emas,,
3510-00-0000-0401,DIRUT. PT. CEFA FARMA,,
3510-00-0000-0401,DIRUT. PT. Indokarya Farma,,
3510-00-0000-0801,"DPR RI, Anggota, 2009-2014",,
3510-00-0000-0801,"Wakil Ketua DPR RI Bidang Indusri & Perdagangan, Tenaga Ahli, 1999-2013",,
3511-00-0000-0108,,,
3511-00-0000-0501,"2004-2009, DPR-RI, ANGGOTA, JAKARTA",,
3511-00-0000-0501,"2009-2014, DPR-RI, ANGGOTA, JAKARTA",,
3511-00-0000-0906,PT. RAJA GARUDA MAS,,
3511-00-0000-0906,PT. VAN'S HOLIDAY TRAVEL,,
3511-00-0000-0208,Pengasuh Pondok Pesantren Matsaratul Huda Panempan Pamekasan,,
3511-00-0000-0208,Dosen Institut Agama Islam Nurul Jadid (IAINJ) Probolinggo,,
3511-00-0000-0208,Dosen Sekolah Tinggi An-Nuqoiyah (STITA) Guluk-Guluk Sumenep,,
3511-00-0000-0208,Dekan dan Dosen Fakultas Syari'ah Universitas Islam Madura (UNISMA) Pamekasan,,
3511-00-0000-0208,Anggota DPRD Jawa Timur 1999-2004 dan 2004-2008,,
3511-00-0000-0208,Bupati Pamekasan Periode 2008-2013,,
3511-00-0000-0602,"Dircktur PT. Monza Retro, Tahun 2003",,
3511-00-0000-0602,"Direktur CV. Sinta Reza, Tahun 2003",,
3511-00-0000-0602,"Kepala Desa Kabupaten Bangkalan, Tahun 2001-2008",,
3511-00-0000-1003,PT.TITISAN JAYA ABADI (Perusahaan Tambang Dan PersewaanAlatBeratBerpusat Di Jakarta),,
3511-00-0000-1003,PT. AXO GENTA MEDIA( Perusahaan PariwaraBerpusat Di Surabaya),,
3511-00-0000-1003,PT. BANGUN JAYA UTAMA (Perusahaan Material Distributor Berpusat di jogjakarta),,
3511-00-0000-0707,Direktur PT. Faiz Jaya,,
3511-00-0000-0707,Direktur CV. Central Logistic,,
3511-00-0000-0401,TAHUN 1993 - 1996 MANAGER OPERASI PT.SINAR AGUNG PRATAMA JAKARTA,,
3511-00-0000-0401,TAHUN 1997 - 2005 SENIOR MARKETING MANAGER CV. BANGUN ARTA JAKARTA,,
3601-00-0000-0101,,,
3601-00-0000-0501,"2007-2012, PT. RATU BIDAKARA HOTEL, KOMISARIS UTAMA, BANTEN",,
3601-00-0000-0501,"2009-2014, DPD RI/MPR RI, ANGGOTA, JAKARTA",,
3601-00-0000-0501,"2011-2012, PANITIA AKUNTABILITAS PUBLIK DPD-RI, WAKIL KETUA, JAKARTA",,
3601-00-0000-0901,Anggota DPR/MPR RI,,
3601-00-0000-0604,PT.Gamala Palvitra Mulya (Astra Group Jabatan PPC) 1989-1991,,
3601-00-0000-0604,PT.Astra Int. TSO Jabatan Direktur Utama1991-2001,,
3601-00-0000-0604,PT.Danish Karya Jabatan Direktur Utama 1999-2001,,
3601-00-0000-0604,Komisaris Utama PT.Danis Mulrtiara Jaya2003 Sekarang,,
3601-00-0000-0604,Komisaris Utama PT. Danis Karya sebagai Holding Company bergerak dibidang:2004 Sekarang,,
3601-00-0000-0604,"Kontraktor:-Bangunan Sipi:Jalan.,Jembatan dan Irigasi -Bangunan Arsitektut:Pabrik dan Pergudangan",,
3601-00-0000-0604,Property:Perumahan di Banten,,
3601-00-0000-0604,Supplier:Pertambangan: Batu Bara dan Batu Kapur,,
3601-00-0000-0604,General Trade Percetaken-Umroh dan Haji,,
3601-00-0000-0705,,,
3601-00-0000-0404,,,
3602-00-0000-0502,"2007-2009, KEMENKUMHAM, STAF KHUSUS, JAKARTA",,
3602-00-0000-0502,"2009-2013, SENIOR PARTAI GIA LOW OFFICE, ADVOKAT, JAKARTA",,
3602-00-0000-0901,"Komisaris Utama PT Dugamat Mas, Klaten Jawa Tengah Tahun 2007 - Sekarang",,
3602-00-0000-0601,"Konsultan Program Lingkungan Hidup GTZ (proyek kerjasama Indonesia-Jerman), Kalimantan Timur, tahun 1989 1994",,
3602-00-0000-0601,"Pendiri Kantor Hukum Des&Des, Jakarta, tahun 1998-2000",,
3602-00-0000-0601,"Pendiri Kantor Hukum Tread's & Associate, Jakarta, tahun 2000-2009",,
3602-00-0000-0601,"Anggota DPR Rl Fraksi Partai GERINDRA (Gerakan Indonesia Raya), periode tahun 2009-2014",,
3602-00-0000-0301,AnggotaDPR RI Periode 2009-2014.,,
3602-00-0000-0301,Anggota DPR RI Periode 2004-2009.,,
3602-00-0000-0301,Staff Pengajar Fakultas Ekonomi UI.,,
3602-00-0000-0301,Direktur Riset Pasca Sarjana FEUI.,,
3602-00-0000-0301,Pimpinan Program Extention FEUI.,,
3602-00-0000-0401,1979 - 1984: Part Sales Manager PT. Central Sole Agency (Agen Tunggal Volvo),,
3602-00-0000-0401,"1984-1986: Direktur, PT. Teleconsult Indonesia Pratama Representative Company dari Pacific Telesis International, USA (Penyelenggara telepon di Wilayah California dan Nevada)",,
3602-00-0000-0401,"1986-1991: Direktur, PT. Jasamas Piranti Nusantara (Supplier peralatan telekomunikasi untuk PT. Telkom dan PT. Inti)",,
3602-00-0000-0401,"1991-1993: Presiden Direktur, PT. Ramashinta Maya Tour & Travel",,
3602-00-0000-0401,"1993-1995: CEO, PT. Cosmopolitan Travelindo International (Morning Star Lippo Travel)",,
3602-00-0000-0401,"1995-1996: Assistant to CEO, PT. Lippo Karawaci Tbk",,
3602-00-0000-0401,"1996 - 2001: Direktur, PT. Lippo Karawaci Tbk",,
3602-00-0000-0401,"2001 - 2004: Direktur, PT. Lippo Land Development Tbk",,
3602-00-0000-0401,"2004-2009: Chief of Public Affairs, PT. Lippo Karawaci Tbk",,
3602-00-0000-0401,2004 - 2008: Direktur PT. Lippo Indorent,,
3602-00-0000-0401,2004-2008: Presiden Direktur PT. Mandiri Cipta Gemilang,,
3602-00-0000-0401,2005 - 2008: Presiden Direktur PT. Lippo Hyundai Development,,
3602-00-0000-0401,"2005 - 2008: Direktur, PT. Lippo E-Net Tbk",,
3602-00-0000-0401,2009 - Sekarang: Anggota Dewan Perwakilan Rakyat Republik Indonesia Fraksi PDI Perjuangan Daerah Pemilihan Banten II. Periode 2009 - 2014,,
3602-00-0000-0801,"Staff Ahli Anggota, Staff ahli, 2004-2009",,
3602-00-0000-0801,"Kementrian Kehutanan RI, Staff Khusus, 2009",,
3602-00-0000-0801,"PT. Suplai Plus, Direktur Utama, 2009",,
3602-00-0000-0801,"PT. Suplai Plus, Managing Direktur, 2009",,
3602-00-0000-0801,"CV. Raflesia Cemerlang, Direktur, 2009",,
3603-00-0000-0501,"2010-2014, PT DAYA PRIMA ENERGY PERSADA, KOMISARIS, INDONESIA",,
3603-00-0000-0501,"2011-2014, PT BANTEN GAS SYNERGI, KOMISARIS, INDONESIA",,
3603-00-0000-0501,"2012-2014, PT ANDIRAC1TRA GRAMAWIRA, KOMISARIS, INDONESIA",,
3603-00-0000-0901,Anggota DPR/MPR-RI Periode 2009-2014,,
3603-00-0000-0901,"Staff Khusus Menteri Sosial RI, 2001-2007",,
3603-00-0000-0901,Anggota DPR - RI Periode 1998-1999,,
3603-00-0000-0901,Anggota MPR-RI Periode 1997-1998,,
3603-00-0000-0901,"Staff Ahli Mentri Pangan dan Holtikultura RI, 1997-1998",,
3603-00-0000-0202,"Pengajar MT Nurul Huda, Pondok Indah, JAKSEL, 1966-sekarang.",,
3603-00-0000-0202,"Pengajar TPA/TPQ Al-Barkah, Pondok Pinang. JAKSEL, 1991-1993",,
3603-00-0000-0202,"Pengajar MT Al-Kautsar, Cinere Depok, 1996-2000",,
3603-00-0000-0202,Staff Fakuttas Syari'ah Institut llmu Al-Qur'an (I1Q) Jakarta. 1995-1998.,,
3603-00-0000-0202,"Kepala Bagian Biro Uraum Institut 11 mu Al-Qur*an (110) Jakarta, 1998-200]",,
3603-00-0000-0202,"Kepala Unit Pelaksana Teknis Institut llmu Al-Qur'an (I1Q) Jakarta, 2001-2011",,
3603-00-0000-0202,"Supervisor Program Jaringan Pengaman Pemilihan Kepala Dacrah, 2005-2009",,
3603-00-0000-0202,"Dosen Fakultas Syarr ah dan Tarbiyah Jnstiiut llmu AI-Qur'an <IIQ) Jakarta, 1998-Sekarang",,
3603-00-0000-0202,"Project Officer untuk Program ""Pemberdayaan Ekonomi Produktif Bagi Perempuan melalui Pengembangan Usaha Tani Organik di Permukiman Transmigrasi"", kerjasama Fatayat NU, MAPORJNA dan Kemenakertrans RI, 2010-Sekarang",,
3603-00-0000-0202,"Pence ramah A gam a, Fasilitator dan Nara Sumber di kegiatan Workshop dan Seminar.",,
3603-00-0000-0601,"Tahun, 1992-1989, sebagai Direktur PT.RANDIKA DWA PERKASA",,
3603-00-0000-0601,"Tahun 2001-2008, sebagai Direktur PT. OMERTA CIPTA SECURITA",,
3603-00-0000-0601,Tahun 2008-Sekarang sebagai Direktur Utama PT. PASOPATI INDORISK,,
3603-00-0000-1002,Agency Manager di PT. Gurita Lintas Samudera s/d 1998,,
3603-00-0000-1002,Kom. Utama PT. Spectra Samudra Line s/d sekarang,,
3603-00-0000-1002,Kom. Ulama PT. Triyasa Pirsa Utama s/d sekarang,,
3603-00-0000-1002,Marketing Dir Centrix Shipping Services Pie Ltd. s/d sekarang.,,
3603-00-0000-0301,Guru MTs Al- Hikmah (1994-1995),,
3603-00-0000-0301,DosenSekolah Tinggi Al-lshlah (1993-1995),,
3603-00-0000-0301,"Slai"" AhLi PT. Talbia Bina Seksama (2001-2009)",,
3603-00-0000-0301,Komisaris CV. Gading Mas (2003-Sekarang),,
3603-00-0000-0301,Anggota M PR/DPR Rl (2004-2009),,
3603-00-0000-0301,Anygoia M PR/DPR Rl (2009-2014),,
3603-00-0000-0702,Kepala Desa Pinang Kec. Pinang Kab. Pinang Kab. Tangerang 1978-1981,,
3603-00-0000-0702,Lurah Pinang 1-1-1981,,
3603-00-0000-0702,Camat Tiga Raksa 7-8-1993,,
3603-00-0000-0702,Sekotda Tangerang 1749-2002,,
3603-00-0000-0702,Walikota Tangerang 2003-2008,,
3603-00-0000-0702,Walikota Tangerang 2008-2013,,
3603-00-0000-0401,MANAJER PT. PURTA PERDANA JAYA (2001-2007),,
3603-00-0000-0401,DIREKTUR PT. MITRAKARYA RATTAN (2007- SEKARAN),,
3603-00-0000-0409,"PT. Molala Ba Abadi, Ruko Victoria Residence, Jl. Imam Bonjol, Bojong Jaya, Karawaci Kota Tangerang sebagai Komisaris Utama, 2008 hingga sekarang",,
3603-00-0000-0409,"CV. Mitra Samolala, Ruko Teuku Umar Karawaci Kota Tangerang sebagai Direktur sejak tahun 2005 hingga sekarang.",,
3603-00-0000-0409,"CV. Mitra Niaga Pratama, Jl. Danau Tempe Kelapa Dua Kabupaten Tangerang sebagai Direktur, 2002-2005",,
3603-00-0000-0409,"Trading personal, sejak tahun 1997 - 2002",,
3603-00-0000-0409,"PT. Zado Lestari, Cengkareng Jakarta Barat, 1995-1997, Jabatan terakhir Asisten Kepala Pabrik.",,
3603-00-0000-0409,"PT. Kuarta Sejati Utama, Jembatan Lima Jakarta Barat sebagai staff, 1992-1995",,
3603-00-0000-0801,,,
