id_calon,ringkasan,program_kerja
9201-00-0000-0701,"KETIKA BERTUGAS DI KOMISI V DPR-RI PERIODE 2009-2014, BMW (BANG MICHAEL WATTIMENA) DIKENAL CUKUP KONTROVERSIAL TERUTAMA TERKAIT BERBAGAI PERNYATAAN POLITIK YANG DILONTARKAN KE MEDIA MASSA. SEKITAR AWAL SEPTEMBER 2010 LALU, MISALNYA, WATTIMENA MENUAI BANYAK KECAMAN TERKAIT LANSIRAN TANGGAPANNYA ATAS RENCANA MENYULAP KANTOR DPR-RI MENJADI GEDUNG MAHA-MEWAH. BAGI WATTIMENA, ANGGARAN RP 1,6 T DINILAI SANGAT WAJAR SELAIN UNTUK MENINGKATKAN 'SPIRIT' KINERJA ANGGOTA DEWAN, JUGA UNTUK MEMBANGUN KANTOR KERJA YANG BISA BERFUNGSI SEBAGAI OBJEK WISATA SEBAGAIMANA KEBANYAKAN GEDUNG DPR DI LUAR NEGERI. PADA 2012 LALU, WATTIMENA KEMBALI MENUAI KRITIK TERKAIT PERNYATAAN POLITISNYA SAAT MAJU DALAM PEMILIHAN GUBERNUR MALUKU PERIODE 2013 - 2018. KOMENTAR BERNADA NEGATIF SEMPAT DILANSIR MEDIA KETIKA MENANGGAPI BERGABUNGNYA ASSAGAFF, KADER LAIN DARI PARTAINYA SENDIRI, YANG DISEBUT WATTIMENA SEKEDAR MENCARI JALAN PINTAS MENJADI GUBERNUR MALUKU. TAK URUNG, PERNYATAAN TERSEBUT DISAYANGKAN KADER DEMOKRAT LAIN, SAMUEL MATULESSY S.H., M. HUM., YANG JUSTRU MENILAI WATTIMENA KURANG BIJAK MENGINGAT PARTAI DEMOKRAT SEDANG MEMBUTUHKAN BANYAK KADER UNTUK WILAYAH MALUKU DAN ASSAGAFF JUGA WARGA MALUKU. TERLEPAS DARI BERBAGAI SIKAP ATAS PERNYATAANNYA SENDIRI, 'BMW' MERASA YAKIN MAMPU MENGALAHKAN ASSAGAFF DALAM PILKADA MALUKU SERAYA MENAMBAHKAN JIKA MEMPEROLEH RESTU PARTAI, DIRINYA TELAH SIAP DAN MENGUKUR KEMAMPUAN UNTUK FOKUS PADA BERBAGAI KANTONG DAERAH UNTUK MENDULANG SUARA. WATTIMENA JUGA BERENCANA MELAKSANAKAN SURVEI UNTUK MENGUKUR TINGKAT ELEKTABILITAS TERMASUK MENGUKUR KELEMAHAN DAN ANCAMAN DI SAMPING HASIL AKAN YANG DIPEROLEH SEJUMLAH ORANG YANG DIWAWANCARAI MAJALAHSELANGKAH.COM DI PAPUA BARAT, MEMBERIKAN TANGGAPAN BERAGAM ATAS MICHAEL WATTIMENA. SEBAGIAN BESAR MENOLAK KLAIM MICHAEL WATTIMENA SEBAGAI ORANG PAPUA. BAHKAN, PENCALONANNYA DI NILAI MERAMPAS HAK ANAK-ANAK ASLI PAPUA BARAT. DIREKTUR EKSEKUTIF LP3BH MANOKWARI MISALNYA, DENGAN TEGAS MENILAI MICHAEL MERAMPAS HAK ANAK-ANAK ASLI PAPUA. ""SAYA KIRA SEHARUSNYA SAUDARA MICHAEL WATTIMENA DAN SAUDARA-SAUDARA YANG BUKAN ORANG ASLI PAPUA LAINNYA MALU BAHWA MEREKA SEBENARNYA SUDAH BERPERAN DAN COBA MELAKUKAN UPAYA UNTUK MEREBUT APA YANG SEHARUSNYA MENJADI HAK KESULUNGAN ORANG ASLI PAPUA SEBAGAIMANA DIAMANATKAN DI DALAM PASAL 1 DAN PASAL 2 AYAT 1 UNDANG UNDANG NOMOR 21 TAHUN 2001 TENTANG OTONOMI KHUSUS BAGI PROPINSI PAPUA DAN JUGA PAPUA BARAT,"" TEGASNYA DIKUTIP BINTANGPAPUA.COM. HAL SENADA JUGA DIUNGKAPKAN SEORANG TOKOH INTELEKTUAL DI SORONG. ""DIA INI BUKAN ORANG PAPUA, DIA ORANG AMBON. DIA MEMANG BESAR DI KOTA SORONG TETAPI BUKAN ORANG ASLI PAPUA, DIA ORANG AMBON SANA. KEKUATAN POLITIK MICHAEL WATTIMENA NAIK SETELAH SORONG DIPENUHI ORANG AMBON PASCA KERUSUHAN DI AMBON,"" KATA TOKOH INTELEKTUAL ITU. SEJUMLAH AKTIVIS LSM DI PAPUA BARAT MENGATAKAN, MICHAEL WATTIMENA MENGKLAIM SEMUA INFRASTRUKTUR DI SORONG ADALAH JASANYA. ""DIA SEBARKAN SELEBARAN DI MANA-MANA, KLAIM INFRASTRUKTUR DI SINI DIBANGUN OLEH DIA. SEBELUM 6 BULAN PILEG, MICHAEL WATTIMENA JUGA PENUHI MEDIA-MEDIA LOKAL DI SINI DENGAN IKLAN,"" KATANYA. DIJELASKAN SUMBER LAIN, MICHAEL WATTIMENA TIDAK DIPILIH OLEH ORANG ASLI PAPUA. ""YANG PILIH DIA KAN ORANG PENDATANG DI SINI,"" TUTUR SALAH SATU MAHASISWA DI SORONG.",
9201-00-0000-0401,"RUU PILKADA (2014)
MENOLAK UU PILKADA DENGAN PASAL INTI BAHWA KEPALA DAERAH DIPILIH OLEH DPRD, KARENA BERSIKAP MENDUKUNG PILKADA LANGSUNG OLEH RAKYAT
UU MD3 (2014)
MENOLAK REVISI UU MD3
PARIPURNA VOTING PAKET PIMPINAN DPR 2014-2019
MENOLAK AMBIL BAGIAN SEBAGAI ANGGOTA DPR YANG MENYETUJUI PAKET PIMPINAN DPR 2014-2019 (DENGAN KETUA DPR 2014-2019 TERPILIH SETYA NOVANTO). BAGIAN DARI PELAKU WALKOUT ATAS PROSES VOTING PAKET PIMPINAN DPR 2014-2019

","VISI & MISI
PERMASALAH DI PAPUA ITU-ITU SAJA. ""KEGAGALAN PEMBANGUNAN DI PAPUA BUKAN HANYA KESALAHAN PEMERINTAH DAERAH NAMUN JUGA KESALAHAN PEMERINTAH PUSAT” JANGAN ADA PIKIRAN DALAM DIALOG NANTI RAKYAT PAPUA MEMINTA MERDEKA SEBAB TAK SEMUA RAKYAT PAPUA INGIN MERDEKA. ""KALAU DIBILANG KAMI INGIN MERDEKA MEMANG IYA, NAMUN KAMI INGIN MERDEKA DARI KEMISKINAN, KETERBELAKANGAN, DAN KEBODOHAN, MENENTANG KERAS APA YANG DIPERJUANGKAN GUBERNUR PAPUA TENTANG GUBERNUR JENDERAL. ""GUBERNUR JENDERAL PAPUA, UNTUK APA?,"" ITULAH SALAH SATU ARTIKELNYA YANG POPULER. 
PROGRAM KERJA
MEMINTA PT FREEPORT INDONESIA DITUTUP (MENILAI PERUSAHAAN TERSEBUT TIDAK BERKONTRIBUSI KEPADA INDONESIA) . MENYATAKAN RAKYAT PAPUA INGIN MELAKUKAN DIALOG DENGAN PEMERINTAH PUSAT
"
3305-00-0000-0508,,
3305-00-0000-0201,,
3305-00-0000-0601,,
3305-00-0000-0301,,
3305-00-0000-0401,"KENAIKAN BBM 2013
MENOLAK KENAIKAN HARGA BBM PADA TAHUN 2013 DAN MENGUSULKAN PROGRAM PRO DESA.
(SUMBER)
KENAIKAN BBM 2014
PUAN MENGANGGAP KENAIKAN BBM YANG DISEBUTKAN JOKOWI ADALAH SUATU WACANA
(SUMBER)
UU MD3
PUAN MENDESAK MK UNTUK UJI MATERI UU MD3 KARENA IA MERASA KURSI KETUA DPR SEHARUSNYA MENJADI MILIK PARTAI PEMENANG PEMILU. 
(SUMBER)
UU PILKADA
PUAN MENGANGGAP RUU PILKADA MELALUI DPRD TIDAK SESUAI DENGAN MANDAT DEMOKRASI.
(SUMBER)
","VISI MISI
TERLEPAS DARI URUSAN GENDER, PUAN SEBENARNYA MENGINGINKAN PDIP DIISI DENGAN ORANG-ORANG YANG KOMPETEN DAN MEMPUNYAI INTEGRITAS TINGGI. IA PERCAYA PDIP BISA TERUS BERKEMBANG JIKA DIKELOLA ORANGORANG PROFESIONAL YANG MEMILIKI KESAMAAN VISI, MISI, DAN IDEOLOGI.
"
3305-00-0000-0402,"BEBERAPA KEPUTUSAN YANG PERNAH DIBUAT ARIA BIMA ANTARA LAIN : 
-TAK SETUJU PAJAK 1 PERSEN TERHADAP UKM
-MENDUKUNG ATURAN MENDAG YANG MEMBATASI WARALABA MAKANAN/MINUMAN
-BERPENDAPAT KEPEMIMPINAN PRESIDEN SBY HANYA DAPAT NILAI C ATAU D
-KETUA PANJA GULA
-WAKIL KETUA PANJA RUU PERDAGANGAN
-MENYATAKAN MANTAN WAGUB JATENG RUSTRININGSIH SUDAH SAATNYA BERKIPRAH DI TINGKAT NASIONAL
-DIISUKAN TERLIBAT VIDEO PORNO OLEH SITUS KILIKITIK.NET MILIK ELYA G MUSKITA, MEMBANTAH DAN MENGANCAM AKAN MEMPERKARAKANNYA (2012)
-MENGATAKAN SERUAN BOIKOT PRODUK HUTAN INDONESIA OLEH LSM RAINFOREST ACTION NETWORK ADALAH ANCAMTERHADAP PEREKONOMIAN INDONESIA (2012)
-MENYATAKAN BAHWA PDIP MEMIMPIN AKSI DEMONSTRASI MENOLAK KENAIKAN HARGA BBM (2012)
-MENYATAKAN KEBIJAKAN MOBIL MURAH RAMAH LINGKUNGAN DAPAT MENJEGAL PROGAM MOBIL NASIONAL (2012)
-MENYATAKAN BAHWA UNTUK MEMBALAS AS YANG MEMBOIKOT MINYAK SAWIT INDONESIA, INDONESIA PERLU BALA
MEMBOIKOT PRODUK AS SEPERTI MAKANAN CEPAT SAJI DAN MINUMAN RINGAN (2012)
-INGIN PEMERINTAH LEBIH REPRESIF DAN MENGGUNAKAN ALAT NEGARA UNTUK MEMBERANTAS KEKERASAN SARA (2011)
-INGIN BULOG DIKEMBALIKAN FUNGSINYA SEBAGAI PENSTABIL HARGA PANGAN (2011)
-MENYATAKAN KEBIJAKAN POLITIK GULA NASIONAL HARUS PRO PETANI TEBU (2010)
SIKAP POLITIK
MENOLAK REVISI UU MD3
MENOLAK UU PILKADA DENGAN PASAL INTI BAHWA KEPALA DAERAH DIPILIH OLEH DPRD, KARENA BERSIKAP MENDUKUNG PILKADA LANGSUNG OLEH RAKYAT
MENOLAK AMBIL BAGIAN SEBAGAI ANGGOTA DPR YANG MENYETUJUI PAKET PIMPINAN DPR 2014-2019 (DENGAN KETUA DPR 2014-2019 TERPILIH SETYA NOVANTO). BAGIAN DARI PELAKU WALKOUT ATAS PROSES VOTING PAKET PIMPINAN DPR 2014-2019
",
3305-00-0000-0408,,
3305-00-0000-0802,,
