lembaga,tahun,id_provinsi,nama_provinsi,id_dapil,nama_dapil,id_partai,nama_partai,urutan,id,nama,suara_sah,peringkat_suara_sah_calon,terpilih
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,3,8200-00-0000-0003,H. ABD. RAHMAN ADAM,18052,11,False
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,4,8200-00-0000-0004,dr. H. ABDUL GAFUR T. IDRIS,16383,14,False
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,5,8200-00-0000-0005,"ABDULLAH ALI, S.T.",10733,20,False
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,6,8200-00-0000-0006,Drs. Hi. ABDULRACHMAN LAHABATO,37270,5,False
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,7,8200-00-0000-0007,Drs. ADE ADAM NOCH,24674,9,False
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,8,8200-00-0000-0008,ALI DJAIDUN,26512,7,False
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,9,8200-00-0000-0009,Hi. ANWAR H. IBRAHIM,11500,19,False
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,10,8200-00-0000-0010,AZFAD AMIRULLAH GAFARULLAH SOAMOLE,8096,23,False
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,11,8200-00-0000-0011,"BASRI SALAMA, S.Pd.",46328,3,True
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,12,8200-00-0000-0012,"DAYAN RENLEUW, S.T.",2712,31,False
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,13,8200-00-0000-0013,"H. GAWIS ABAS, S.E.",16849,13,False
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,14,8200-00-0000-0014,Hi. HALIM DO BAYAN,3169,30,False
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,15,8200-00-0000-0015,"IMRAN S. DJUMADIL, S.H.",14670,16,False
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,16,8200-00-0000-0016,"JACUB ZADRAK KAREL MATEKOHY, S.H.",3546,28,False
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,17,8200-00-0000-0017,Drs. JUANDA BAKAR,17866,12,False
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,18,8200-00-0000-0018,KADARIN PODA,4654,26,False
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,19,8200-00-0000-0019,H. M. IKBAL BOPENG,3490,29,False
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,20,8200-00-0000-0020,"MATHEUS STEVI PASIMANJEKU, S.H.",82582,1,True
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,21,8200-00-0000-0021,Drs. H. MUDAFFAR SYAH,73815,2,True
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,22,8200-00-0000-0022,MUHAMMAD M. BANAPON,11794,18,False
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,23,8200-00-0000-0023,MUHAMMAD SYADRI,4604,27,False
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,24,8200-00-0000-0024,Ir. MUHLIS A. ADAM,13485,17,False
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,25,8200-00-0000-0025,Ir. MUSRIYONI NABIU,8143,22,False
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,26,8200-00-0000-0026,NURDIN ABAS,25853,8,False
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,27,8200-00-0000-0027,REVLI,8017,24,False
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,28,8200-00-0000-0028,RUSLI H. ARIFIN,9762,21,False
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,29,8200-00-0000-0029,Hj. SURYATI ARMAIYN,40657,4,True
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,30,8200-00-0000-0030,"Hi. SYARIF DO Hi. MUHAMMAD, S. Hut.",5126,25,False
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,31,8200-00-0000-0031,Ir. UDIYANTO I. BASIR,2564,32,False
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,32,8200-00-0000-0032,"Pdt. VIKTOR CH. S.PAY,S.Si Teol.",15239,15,False
DPD,2014,92,PAPUA BARAT,9200-00-0000,PAPUA BARAT,,,1,9200-00-0000-0001,"ABDULLAH MANARAY, S.T.",94307,1,True
DPD,2014,92,PAPUA BARAT,9200-00-0000,PAPUA BARAT,,,2,9200-00-0000-0002,"CHAIDIR DJAFAR, S.E., M.Si.",43900,4,True
DPD,2014,92,PAPUA BARAT,9200-00-0000,PAPUA BARAT,,,3,9200-00-0000-0003,"ESTER MARGARETH MANDOSIR, S,Sos., M.H.",30211,9,False
DPD,2014,92,PAPUA BARAT,9200-00-0000,PAPUA BARAT,,,4,9200-00-0000-0004,"ISHAK MANDACAN, S.H.",30497,8,False
DPD,2014,92,PAPUA BARAT,9200-00-0000,PAPUA BARAT,,,5,9200-00-0000-0005,"IVAN ISMAIL MADU, S.Sos.",18441,11,False
DPD,2014,92,PAPUA BARAT,9200-00-0000,PAPUA BARAT,,,6,9200-00-0000-0006,"JACOB ESAU KOMIGI, S.H., M.M.",83619,2,True
DPD,2014,92,PAPUA BARAT,9200-00-0000,PAPUA BARAT,,,7,9200-00-0000-0007,LA JUMAD,,,False
DPD,2014,92,PAPUA BARAT,9200-00-0000,PAPUA BARAT,,,8,9200-00-0000-0008,"MAMBEROB YOSEPHUS RUMAKIEK, S.Si.",39401,5,False
DPD,2014,92,PAPUA BARAT,9200-00-0000,PAPUA BARAT,,,9,9200-00-0000-0009,"MERVIN SADIPUN KOMBER, A.Md. Tek.",74021,3,True
DPD,2014,92,PAPUA BARAT,9200-00-0000,PAPUA BARAT,,,10,9200-00-0000-0010,"MIKA DUMAIS, S.H.",16873,12,False
DPD,2014,92,PAPUA BARAT,9200-00-0000,PAPUA BARAT,,,11,9200-00-0000-0011,"SALOMIE CHRISTINA SAWAY, S.H.",9933,13,False
DPD,2014,92,PAPUA BARAT,9200-00-0000,PAPUA BARAT,,,12,9200-00-0000-0012,SAYID FADHAL ALHAMID,25674,10,False
DPD,2014,92,PAPUA BARAT,9200-00-0000,PAPUA BARAT,,,13,9200-00-0000-0013,"SOPIA MAIPAUW, S.H.",30869,7,False
DPD,2014,92,PAPUA BARAT,9200-00-0000,PAPUA BARAT,,,14,9200-00-0000-0014,USMAN DIFINUBUN,,,False
DPD,2014,92,PAPUA BARAT,9200-00-0000,PAPUA BARAT,,,15,9200-00-0000-0015,"VICTOR JUVENTUS G. MAY, S.Hut.",33452,6,False
DPD,2014,91,PAPUA,9100-00-0000,PAPUA,,,1,9100-00-0000-0001,"ANTON H.M. WALAB GEBZE, S.H.",71433,15,False
DPD,2014,91,PAPUA,9100-00-0000,PAPUA,,,2,9100-00-0000-0002,"Pdt. CARLES SIMAREMARE, S.Th., M.Si.",394138,1,True
DPD,2014,91,PAPUA,9100-00-0000,PAPUA,,,3,9100-00-0000-0003,"DANIEL BUTU, B.A.",79421,14,False
DPD,2014,91,PAPUA,9100-00-0000,PAPUA,,,4,9100-00-0000-0004,Drs. DIRK DICKY RUMBOIRUSI,58742,18,False
DPD,2014,91,PAPUA,9100-00-0000,PAPUA,,,5,9100-00-0000-0005,EDISON LAMBE,206503,4,True
DPD,2014,91,PAPUA,9100-00-0000,PAPUA,,,6,9100-00-0000-0006,"EMANUEL TEBAI, S.Pd., M.B.A.",168949,6,False
DPD,2014,91,PAPUA,9100-00-0000,PAPUA,,,7,9100-00-0000-0007,FERDINANDA W. IBO YATIPAY,115766,10,False
DPD,2014,91,PAPUA,9100-00-0000,PAPUA,,,8,9100-00-0000-0008,"FREDERIK WAKUM, S. Sos.",148767,8,False
DPD,2014,91,PAPUA,9100-00-0000,PAPUA,,,9,9100-00-0000-0009,HABELINO SAWAKI,83581,13,False
DPD,2014,91,PAPUA,9100-00-0000,PAPUA,,,10,9100-00-0000-0010,HELINA MURIB,84611,12,False
DPD,2014,91,PAPUA,9100-00-0000,PAPUA,,,11,9100-00-0000-0011,"JHON WEMPI WONA, S.H.",195831,5,False
DPD,2014,91,PAPUA,9100-00-0000,PAPUA,,,12,9100-00-0000-0012,"JOSHUA ONIM, S.E.",66630,17,False
DPD,2014,91,PAPUA,9100-00-0000,PAPUA,,,13,9100-00-0000-0013,"LA MADI, S.E.",68900,16,False
DPD,2014,91,PAPUA,9100-00-0000,PAPUA,,,14,9100-00-0000-0014,MESAKH MIRIN,297604,2,True
DPD,2014,91,PAPUA,9100-00-0000,PAPUA,,,15,9100-00-0000-0015,"NATAN NAFTALI TEBAI, S.Sos.",113925,11,False
DPD,2014,91,PAPUA,9100-00-0000,PAPUA,,,16,9100-00-0000-0016,"Drs. PAULUS YOHANES SUMINO, M.M.",164554,7,False
DPD,2014,91,PAPUA,9100-00-0000,PAPUA,,,17,9100-00-0000-0017,RAFAEL YOSEF SIHOMBING,21361,22,False
DPD,2014,91,PAPUA,9100-00-0000,PAPUA,,,18,9100-00-0000-0018,"Drs. ROBERT ISIR, M.A., M.M.",,,False
DPD,2014,91,PAPUA,9100-00-0000,PAPUA,,,19,9100-00-0000-0019,Drs. S.P. RUMBORIYAS,14790,24,False
DPD,2014,91,PAPUA,9100-00-0000,PAPUA,,,20,9100-00-0000-0020,"TENIUS TABUNI, S.T.",46532,20,False
DPD,2014,91,PAPUA,9100-00-0000,PAPUA,,,21,9100-00-0000-0021,THEOFILUS WAIMURI,16585,23,False
DPD,2014,91,PAPUA,9100-00-0000,PAPUA,,,22,9100-00-0000-0022,"Dr. H. TONI VICTOR MANDAWIRI WANGGAI, M.A.",148717,9,False
DPD,2014,91,PAPUA,9100-00-0000,PAPUA,,,23,9100-00-0000-0023,"YANES MURIB, M.M.",259444,3,True
DPD,2014,91,PAPUA,9100-00-0000,PAPUA,,,24,9100-00-0000-0024,"YUBERINA TABUNI, S.Sos.",53961,19,False
DPD,2014,91,PAPUA,9100-00-0000,PAPUA,,,25,9100-00-0000-0025,"Drs. YULIANUS NIKODEMUS WONMALY, M.A.",23971,21,False
