lembaga,provinsi_id,dapil_id,partai_id,calon_urutan,calon_id,nama,kelamin,tinggal,agama,tempat_lahir,tanggal_lahir
DPR,12,1203,8,10,DPR12030810,HAMDANI,L,LEBAK,,,
DPR,12,1203,15,1,DPR12031501,"BERLIAN RUMAPEA, SH, MH",L,KOTA JAKARTA TIMUR,,,
DPR,12,1203,15,2,DPR12031502,"S. FRANSISKA H.M. SINAGA, SH",P,KOTA BEKASI,,,
DPR,12,1203,15,3,DPR12031503,"H.M. NASIB RUSDIONO, Ir",L,KOTA MEDAN,,,
DPR,12,1203,15,4,DPR12031504,POSMAN BUTAR BUTAR,L,KOTA DEPOK,,,
DPR,12,1203,15,5,DPR12031505,SARINITA SEMBIRING,P,KOTA JAKARTA UTARA,,,
DPR,12,1203,15,6,DPR12031506,"MITAR PELAWI, SH, MM",L,KOTA BEKASI,,,
DPR,12,1203,15,7,DPR12031507,YUDITH HAFNI NASUTION,P,KOTA MEDAN,,,
DPR,12,1203,15,8,DPR12031508,Drs. JANNES TAMBUNAN,L,DELI SERDANG,,,
DPR,12,1203,15,9,DPR12031509,"HASIHOLAN SIMAMORA, AK",L,KOTA JAKARTA SELATAN,,,
DPR,12,1203,15,10,DPR12031510,CESMA JUTERS,L,KOTA JAKARTA TIMUR,,,
DPR,13,1301,1,1,DPR13010101,IR. BACHTUL,L,KOTA PADANG,,,
DPR,13,1301,1,2,DPR13010102,H. ENDRE SAIFOEL,L,KOTA PADANG,,,
DPR,13,1301,1,3,DPR13010103,"HJ. ERLIM CONTESA, S. PTN. AMD",P,KOTA PADANG,,,
DPR,13,1301,1,4,DPR13010104,"DR. H. CHAIRUL UMAIYA, MM. AK",L,JAKARTA TIMUR,,,
DPR,13,1301,1,5,DPR13010105,"BAKRI BAKAR, SH",L,SOLOK SELATAN,,,
DPR,13,1301,1,6,DPR13010106,"FANNY YULIA, S.SOS",P,SOLOK,,,
DPR,13,1301,1,7,DPR13010107,"YUHELMIS SIEINIFA, S.SI., MM., MARS",P,KOTA TANGERANG SELATAN,,,
DPR,13,1301,1,8,DPR13010108,IR. MUCHLIZAR MURKAN,L,JAKARTA TIMUR,,,
DPR,13,1301,5,1,DPR13010501,Drs.H. DARUL SISKA,L,KOTA DEPOK,,,
DPR,13,1301,5,2,DPR13010502,"DR.HM. AZWIR DAINY TARA, MBA",L,JAKARTA SELATAN,,,
DPR,13,1301,5,3,DPR13010503,EVA ELIZA WIBISONO,P,JAKARTA SELATAN,,,
DPR,13,1301,5,4,DPR13010504,DR. POEMPIDA HIDAYATULLOH,L,JAKARTA SELATAN,,,
DPR,13,1301,5,5,DPR13010505,"H. YAN HIKSAS DT TAN ALI, SE, M.Si",L,JAKARTA PUSAT,,,
DPR,13,1301,5,6,DPR13010506,"BETTI SHADIQ PASADIGOE, SE,Ak ,MM",P,TANAH DATAR,,,
DPR,13,1301,5,7,DPR13010507,"ZULHENDRI HASAN, SH, MH",L,JAKARTA SELATAN,,,
DPR,13,1301,5,8,DPR13010508,"Hj. ANANTA TRIA NURWITA YUNUS, SE",P,JAKARTA SELATAN,,,
DPR,13,1301,9,1,DPR13010901,"H. EPYARDI ASDA, M.Mar.",L,JAKARTA TIMUR,,,
DPR,13,1301,9,2,DPR13010902,"Drs. H. HASANUDDIN AS, M.Si",L,KOTA DEPOK,,,
DPR,13,1301,9,3,DPR13010903,Dra. Hj. JUMAIYAH,P,KOTA PADANG,,,
DPR,13,1301,9,4,DPR13010904,"PEMI APRIYANTO, S.IP",L,JAKARTA TIMUR,,,
DPR,13,1301,9,5,DPR13010905,MUHAMMAD TULUS,L,SOLOK SELATAN,,,
DPR,13,1301,9,6,DPR13010906,HELVIYANTI,P,JAKARTA BARAT,,,
DPR,13,1301,9,7,DPR13010907,"UNDRIZON, SH",L,KOTA PADANG,,,
DPR,13,1301,9,8,DPR13010908,ATHARI GAUTHI ARDI,P,JAKARTA TIMUR,,,
DPR,13,1301,2,1,DPR13010201,EMI SUSANTI,P,JAKARTA SELATAN,,,
DPR,13,1301,2,2,DPR13010202,Drs. ZULHENDRI,L,JAKARTA TIMUR,,,
DPR,13,1301,2,3,DPR13010203,"JEFFRY, ENS, SE",L,KOTA TANGERANG,,,
DPR,13,1301,2,4,DPR13010204,M. HUSNI NAHAR,L,KOTA PADANG,,,
DPR,13,1301,2,5,DPR13010205,KHAIRIL ANWAR,L,KOTA PADANG,,,
DPR,13,1301,2,6,DPR13010206,JUWITA KUMALA,P,JAKARTA SELATAN,,,
DPR,13,1301,2,7,DPR13010207,ASWIL DT. R. BILANG,L,PESISIR SELATAN,,,
DPR,13,1301,2,8,DPR13010208,OKI YOSHIANA,P,JAKARTA SELATAN,,,
DPR,13,1301,6,1,DPR13010601,"dr. H. SUIR SYAM, Mkes",L,KOTA PADANG PANJANG,,,
DPR,13,1301,6,2,DPR13010602,"H. ZARMEDI ABIDIN, BSc, MBA",L,KOTA JAKARTA SELATAN,,,
DPR,13,1301,6,3,DPR13010603,JANE MARNY A BOER - HADJU,P,KOTA JAKARTA SELATAN,,,
DPR,13,1301,6,4,DPR13010604,"H. AFRIZAL, SE, BAc",L,KOTA PADANG,,,
DPR,13,1301,6,5,DPR13010605,Ir. RINIE SRI YANTI,P,KOTA DEPOK,,,
DPR,13,1301,6,6,DPR13010606,"SYAMMY DUSMAN, SE",L,KOTA JAKARTA TIMUR,,,
DPR,13,1301,6,7,DPR13010607,"BURMALIS ILYAS, S.AG, S.IP, MA, M.Si",L,KOTA JAKARTA SELATAN,,,
DPR,13,1301,6,8,DPR13010608,"YULNIWARTI ZAKARIA, S.Sos, MM",P,KOTA JAKARTA SELATAN,,,
DPR,13,1301,10,1,DPR13011001,SAMUEL KOTO,L,JAKARTA SELATAN,,,
DPR,13,1301,10,2,DPR13011002,"IRJEN POL (PURN) Drs. H. MARWAN PARIS, MBA Dt. MARUHUN SARIPADO",L,JAKARTA TIMUR,,,
DPR,13,1301,10,3,DPR13011003,WARTINI,P,KOTA DEPOK,,,
DPR,13,1301,10,4,DPR13011004,H. M. TAUHID,L,KOTA PADANG,,,
DPR,13,1301,10,5,DPR13011005,Ir. H. AZHAR LATIF,L,KOTA PADANG,,,
DPR,13,1301,10,6,DPR13011006,YENNY AMIR,P,JAKARTA TIMUR,,,
DPR,13,1301,10,7,DPR13011007,"YUJOSNIL ADAM, SE",L,TANGERANG SELATAN,,,
DPR,13,1301,10,8,DPR13011008,SESKA LAODE,P,JAKARTA SELATAN,,,
DPR,13,1301,3,1,DPR13010301,"HERMANTO, SE, MM",L,KOTA BOGOR,,,
DPR,13,1301,3,2,DPR13010302,"Drs. H. NURFIRMANWANSYAH,MM, Apt",L,KOTA PADANG,,,
DPR,13,1301,3,3,DPR13010303,"Hj. YUSRA ADHAM, Lc",P,KOTA PADANG,,,
DPR,13,1301,3,4,DPR13010304,Ir. H. ZULHEFI SIKUMBANG,L,KOTA DEPOK,,,
DPR,13,1301,3,5,DPR13010305,"HAMDANUS, S.Fil.I, M.Si",L,KOTA JAKARTA PUSAT,,,
DPR,13,1301,3,6,DPR13010306,"YULIZA, S.Sos",P,KOTA PADANG,,,
DPR,13,1301,3,7,DPR13010307,"ELYA DEFITA, S.Pd",P,KOTA PADANG,,,
DPR,13,1301,3,8,DPR13010308,"SYAHRIL JAMARIS, S.Si, Apt",L,KOTA DEPOK,,,
DPR,13,1301,7,1,DPR13010701,"dr. ZULMIAR YANRI, Ph.D, Sp.Ok",P,JAKARTA SELATAN,,,
DPR,13,1301,7,2,DPR13010702,H. DARIZAL BASIR,L,PESISIR SELATAN,,,
DPR,13,1301,7,3,DPR13010703,"H. DASRUL DJABAR, S.Sos",L,JAKARTA SELATAN,,,
DPR,13,1301,7,4,DPR13010704,Ir. AMRAN NUR,L,KOTA SAWAHLUNTO,,,
DPR,13,1301,7,5,DPR13010705,"YANDRI SUDARSO, SH, MH",L,JAKARTA BARAT,,,
DPR,13,1301,7,6,DPR13010706,"INDAH DEWI YANI, SH",P,JAKARTA SELATAN,,,
DPR,13,1301,7,7,DPR13010707,"Ir. H. YULTEKHNIL, MM",L,KOTA PADANG,,,
DPR,13,1301,7,8,DPR13010708,"DESI DIAWATI, ST, MM",P,KOTA BEKASI,,,
DPR,13,1301,14,1,DPR13011401,"NOVIAN ZEN, SE. Akt",L,KOTA DEPOK,,,
DPR,13,1301,14,2,DPR13011402,Dra. Hj. AISJAHTUL ASRIJAH NATSIR,P,KOTA PADANG,,,
DPR,13,1301,14,3,DPR13011403,"H. SYAFRINALDI, SE, MM",L,KOTA PADANG,,,
DPR,13,1301,14,4,DPR13011404,Ir. ZIRMA JUNELDI,L,KOTA PADANG,,,
DPR,13,1301,14,5,DPR13011405,Dra. ETNA MARIA,P,KOTA BEKASI,,,
DPR,13,1301,14,6,DPR13011406,Drs. FAUZI,L,PESISIR SELATAN,,,
DPR,13,1301,14,7,DPR13011407,Ir. SILVIA RAHMI,P,KOTA DEPOK,,,
DPR,13,1301,14,8,DPR13011408,REZA IRHAM,L,KOTA PADANG,,,
DPR,13,1301,4,1,DPR13010401,ALEX INDRA LUKMAN,L,PADANG,,,
DPR,13,1301,4,2,DPR13010402,"H. HALIUS HOSEN, SH",L,TANGERANG SELATAN,,,
DPR,13,1301,4,3,DPR13010403,YENY S TANJUNG,P,PADANG,,,
DPR,13,1301,4,4,DPR13010404,"NUSIRWAN, ST, MM",L,JAKARTA TIMUR,,,
DPR,13,1301,4,5,DPR13010405,"JUFRIAL, SE",L,SLEMAN,,,
DPR,13,1301,4,6,DPR13010406,Hj. NANI REFITA,P,KOTA PADANG,,,
DPR,13,1301,4,7,DPR13010407,Ir. TUGIMIN,L,DHARMASRAYA,,,
DPR,13,1301,4,8,DPR13010408,SRI LUSTYAWATI,P,JAKARTA SELATAN,,,
DPR,13,1301,8,1,DPR13010801,Drs. H. DASRIL ILYAS,L,KOTA PADANG,,,
DPR,13,1301,8,2,DPR13010802,"H. MHD ASLI CHAIDIR, SH",L,KOTA PADANG,,,
DPR,13,1301,8,3,DPR13010803,SELVYANA SOFYAN HOSEN,P,KOTA BOGOR,,,
DPR,13,1301,8,4,DPR13010804,"H. M. ICHLAS EL QUDSI, S.Si, M.Si",L,JAKARTA SELATAN,,,
DPR,13,1301,8,5,DPR13010805,"Drs. NOVRIAL ANAS, MA",L,JAKARTA TIMUR,,,
DPR,13,1301,8,6,DPR13010806,NINA MURIZA,P,KOTA TANGERANG SELATAN,,,
DPR,13,1301,8,7,DPR13010807,"DR. ZULFAHMI BURHAN, SE, MM",L,JAKARTA PUSAT,,,
DPR,13,1301,8,8,DPR13010808,WINDA LORITA,P,JAKARTA SELATAN,,,
DPR,13,1301,15,1,DPR13011501,Drs. H. JIMMY E JAMBAK,L,KOTA JAKARTA TIMUR,,,
DPR,13,1301,15,2,DPR13011502,Ir. RUSLI M,L,KOTA PADANG,,,
DPR,13,1301,15,3,DPR13011503,"MARNI MALAY, SH",P,KOTA BEKASI,,,
DPR,13,1301,15,4,DPR13011504,"REINER, ST. MM",L,KOTA PADANG,,,
DPR,13,1301,15,5,DPR13011505,"EVI SUSANTI, S. Pd",P,KOTA JAKARTA TIMUR,,,
DPR,13,1301,15,6,DPR13011506,"DR. KARDIMAN, MM",L,KOTA JAKARTA SELATAN,,,
DPR,13,1301,15,7,DPR13011507,SINTI ADE,P,KOTA SOLOK,,,
DPR,13,1301,15,8,DPR13011508,H. DJAMURIS DT BANDARO JAMBAK,L,KOTA MATARAM,,,
DPR,13,1302,1,1,DPR13020101,"ERIZAL EFFENDI, SH., MH.",L,KOTA PADANG,,,
DPR,13,1302,1,2,DPR13020102,"DR. Hj. SUMARNI ALAM, SH, MH",P,KOTA TANGERANG,,,
DPR,13,1302,1,3,DPR13020103,"NIL MAIZAR, SE",L,KOTA PADANG,,,
DPR,13,1302,1,4,DPR13020104,"Drs. H. YULRIZAL BAHARIN, M.Si",L,KOTA PADANG,,,
DPR,13,1302,1,5,DPR13020105,"Dra. MASNI RANI MOCHTAR, M.Si",P,JAKARTA TIMUR,,,
DPR,13,1302,1,6,DPR13020106,Drs. MASWIR DT. RANGKAYO MARAJO,L,KOTA PADANG,,,
DPR,13,1302,5,1,DPR13020501,"H. JOHN KENEDY AZIS, SH.",L,KOTA TANGERANG SELATAN,,,
DPR,13,1302,5,2,DPR13020502,"H. NUDIRMAN MUNIR, SH., MH.",L,JAKARTA PUSAT,,,
DPR,13,1302,5,3,DPR13020503,Dra. Hj. NILMAYETTI YUSRI,P,KOTA BEKASI,,,
DPR,13,1302,5,4,DPR13020504,ROOSDINAL SALIM,L,JAKARTA SELATAN,,,
DPR,13,1302,5,5,DPR13020505,"H. YULMAN HADI, SE., S.IP., MM.",L,KOTA BUKITTINGGI,,,
DPR,13,1302,5,6,DPR13020506,"Hj. ANANDA MUTIARA REZEKI, SE",P,JAKARTA SELATAN,,,
DPR,13,1302,9,1,DPR13020901,"Dr. Ir. H.M. NIZAR DAHLAN, M.Si",L,KOTA TANGERANG SELATAN,,,
DPR,13,1302,9,2,DPR13020902,"MUHAMMAD IQBAL, SE",L,JAKARTA SELATAN,,,
DPR,13,1302,9,3,DPR13020903,"Dra. Hj. ELLYA YUNUS, M.Si",P,JAKARTA SELATAN,,,
DPR,13,1302,9,4,DPR13020904,Ir.H.  MAHYUDDIN,L,KOTA PARIAMAN,,,
DPR,13,1302,9,5,DPR13020905,"PUSPITASARI, ST",P,KOTA PADANG,,,
DPR,13,1302,9,6,DPR13020906,"H. HARIADI, BE",L,KOTA PADANG,,,
DPR,13,1302,2,1,DPR13020201,ISNAYULIS BAHAR,P,KOTA PADANG,,,
DPR,13,1302,2,2,DPR13020202,FEBBY DT BANGSO NAN PUTIAH,L,AGAM,,,
DPR,13,1302,2,3,DPR13020203,"INDRA SAKTI GUNAWAN LUBIS, SE, AK",L,KOTA MEDAN,,,
DPR,13,1302,2,4,DPR13020204,H.AMRI DARWIS,L,JAKARTA BARAT,,,
DPR,13,1302,2,5,DPR13020205,YASMIDAR,P,JAKARTA PUSAT,,,
DPR,13,1302,2,6,DPR13020206,NASRIAL,L,BENGKALIS,,,
DPR,13,1302,6,1,DPR13020601,"Drs. H. SUKRI BEY, MM, M.Si",L,KOTA JAKARTA SELATAN,,,
DPR,13,1302,6,2,DPR13020602,"Drs. ENDANG IRZAL AKT, MBA",L,KOTA JAKARTA SELATAN,,,
DPR,13,1302,6,3,DPR13020603,Dra. ISWARMI BADRAN,P,KOTA JAKARTA TIMUR,,,
DPR,13,1302,6,4,DPR13020604,"ADE REZKI PRATAMA, SE",L,KOTA JAKARTA BARAT,,,
DPR,13,1302,6,5,DPR13020605,"H. ELVIN, SE, MH",L,KOTA JAKARTA SELATAN,,,
DPR,13,1302,6,6,DPR13020606,Ir. NELITA MUCHTAR,P,KOTA BEKASI,,,
DPR,13,1302,10,1,DPR13021001,"TIEN ASPASIA, S.Pd. M.Pd",P,JAKARTA TIMUR,,,
DPR,13,1302,10,2,DPR13021002,"RADEN NUH, SH",L,JAKARTA SELATAN,,,
DPR,13,1302,10,3,DPR13021003,ENDANG TIRTANA,L,KOTA JAMBI,,,
DPR,13,1302,10,4,DPR13021004,"DR. ZEFRI, M.Si",L,JAKARTA TIMUR,,,
DPR,13,1302,10,5,DPR13021005,"Drs. YUMETRI ABIDIN, M.Si",L,JAKARTA SELATAN,,,
DPR,13,1302,10,6,DPR13021006,RINI EFRIANTI,P,JAKARTA UTARA,,,
DPR,13,1302,3,1,DPR13020301,"Drs. H. SYAURIUM, SY",L,KOTA DEPOK,,,
DPR,13,1302,3,2,DPR13020302,H. REFRIZAL,L,KOTA JAKARTA TIMUR,,,
DPR,13,1302,3,3,DPR13020303,NADIAR,P,KOTA PAYAKUMBUH,,,
DPR,13,1302,3,4,DPR13020304,"H. SYAHRUL, SH, MBA",L,KOTA BUKITTINGGI,,,
DPR,13,1302,3,5,DPR13020305,"H. CATUR VIRGO, SH., SpN",L,KOTA JAKARTA TIMUR,,,
DPR,13,1302,3,6,DPR13020306,HJ. ELVIRA YENI,P,PASAMAN BARAT,,,
DPR,13,1302,7,1,DPR13020701,"CAPT. JOSRIZAL ZAIN, SE, MM",L,KOTA PAYAKUMBUH,,,
DPR,13,1302,7,2,DPR13020702,Ir. H. MULYADI,L,JAKARTA SELATAN,,,
DPR,13,1302,7,3,DPR13020703,REZKA OKTOBERIA,P,JAKARTA SELATAN,,,
DPR,13,1302,7,4,DPR13020704,"Drs. H. DALIMI ABDULLAH, SH",L,KOTA PADAMG,,,
DPR,13,1302,7,5,DPR13020705,"MOHAMMAD JON TASRIF, SE, MM",L,JAKARTA TIMUR,,,
DPR,13,1302,7,6,DPR13020706,"HASLINDA SARI PATRIATNI, SMT",P,JAKARTA TIMUR,,,
DPR,13,1302,14,1,DPR13021401,"ARDINAL HASAN, S.Ag., MM",L,AGAM,,,
DPR,13,1302,14,2,DPR13021402,Drs. ADITYAWARMAN THAHA,L,KOTA JAKARTA PUSAT,,,
DPR,13,1302,14,3,DPR13021403,Dra. Hj. ROSNONI,P,KOTA JAKARTA SELATAN,,,
DPR,13,1302,14,4,DPR13021404,"ABDUL KHALIS RAZAK, M.Pd",L,KOTA JAKARTA PUSAT,,,
DPR,13,1302,14,5,DPR13021405,"ELLY SORAYA NURUL HUDA, SE., MM",P,KOTA JAKARTA SELATAN,,,
DPR,13,1302,14,6,DPR13021406,"HAMDAN NOOR MANIK, SP",L,DELI SERDANG,,,
DPR,13,1302,4,1,DPR13020401,AGUS SUSANTO,L,PASAMAN BARAT,,,
DPR,13,1302,4,2,DPR13020402,YOLLA GANTOSURI,P,BOGOR,,,
DPR,13,1302,4,3,DPR13020403,Dr. ING H. IRWAN BAHAR,L,BANDUNG,,,
DPR,13,1302,4,4,DPR13020404,"JASMIR SIKUMBANG, S.Pd",L,PASAMAN BARAT,,,
DPR,13,1302,4,5,DPR13020405,"RAMADI GANTO SUARO, SH",L,KOTA PADANG,,,
DPR,13,1302,4,6,DPR13020406,"RISMAHAYATI, SE",P,PADANG,,,
DPR,13,1302,8,1,DPR13020801,"H. TASLIM, S.Si",L,JAKARTA SELATAN,,,
DPR,13,1302,8,2,DPR13020802,"H. RISMAN MUCHTAR, S.Sos.I",L,JAKARTA UTARA,,,
DPR,13,1302,8,3,DPR13020803,Dra. Hj. NELLY WARNIM KAMSAH,P,JAKARTA SELATAN,,,
DPR,13,1302,8,4,DPR13020804,"Dr. H. FACHMI, SH, MH",L,JAKARTA BARAT,,,
DPR,13,1302,8,5,DPR13020805,KOMBESPOL.(Purn) Drs. H. NAZWAR RISMADI,L,KOTA PADANG,,,
DPR,13,1302,8,6,DPR13020806,MINA MEYLINDA,P,JAKARTA SELATAN,,,
DPR,13,1302,15,1,DPR13021501,BUYUNG ATANG,L,KOTA JAKARTA TIMUR,,,
DPR,13,1302,15,2,DPR13021502,Drs. TATEN SYAMSIR,L,KOTA JAKARTA TIMUR,,,
DPR,13,1302,15,3,DPR13021503,SARI BUNOVIANTI,P,KOTA JAKARTA TIMUR,,,
DPR,13,1302,15,4,DPR13021504,"Drs. H. SOFYAN SOEDJADJA, MA",L,KOTA JAKARTA PUSAT,,,
DPR,13,1302,15,5,DPR13021505,Hj. YUSTINA,P,KOTA MATARAM,,,
DPR,14,1401,1,1,DPR14010101,"Drs. H. ZULKIFLI, AS., M.Si",L,KOTA DUMAI,,,
DPR,14,1401,1,2,DPR14010102,"DRS. H. NORMANSYAH ABDUL WAHAB, MM",L,KOTA BEKASI,,,
DPR,14,1401,1,3,DPR14010103,DRA. HELMAWATI,P,KOTA PEKANBARU,,,
DPR,14,1401,1,4,DPR14010104,"Ir. ALBERT SIMANGUNSONG, M.Si",L,KOTA JAKARTA TIMUR,,,
DPR,14,1401,1,5,DPR14010105,"DR. H. NURHASYIM, SH. MH",L,KOTA PEKANBARU,,,
DPR,14,1401,1,6,DPR14010106,"IRA ZAHARA JATIM, SH",P,JAKARTA TIMUR,,,
DPR,14,1401,5,1,DPR14010501,"Ir. H. ARSYADJULIANDI RACHMAN, MBA.",L,KOTA PEKANBARU,,,
DPR,14,1401,5,2,DPR14010502,TABRANI MAAMUN,L,ROKAN HILIR,,,
DPR,14,1401,5,3,DPR14010503,MARLINA. SH.,P,JAKARTA TIMUR,,,
DPR,14,1401,5,4,DPR14010504,"Hj. EMMALIA NATAR, SE., MM.",P,JAKARTA BARAT,,,
DPR,14,1401,5,5,DPR14010505,EDY S . SARAGIH,L,KOTA BEKASI,,,
DPR,14,1401,5,6,DPR14010506,"SAMUEL HOTMA MANGASI SIANIPAR, SP.",L,ROKAN HILIR,,,
DPR,14,1401,9,1,DPR14010901,"H. RUSLI EFFENDI, S.Pd.I, SE, M.Si",L,KOTA PEKANBARU,,,
DPR,14,1401,9,2,DPR14010902,SYARIF KASIM,L,JAKARTA TIMUR,,,
DPR,14,1401,9,3,DPR14010903,"DR. Hj. SRI WAHYUNI A. KADIR ABBAS, SH, M.Si",P,KOTA PEKANBARU,,,
DPR,14,1401,9,4,DPR14010904,"TAUFIK HIDAYAT, S.Sos",L,JAKARTA TIMUR,,,
DPR,14,1401,9,5,DPR14010905,"H. MUHAMMAD AL IKHSAN, SE, M.Si",L,KOTA PEKANBARU,,,
DPR,14,1401,9,6,DPR14010906,"DIAN NOVITA, S.IP, M.Si",P,KOTA PEKANBARU,,,
DPR,14,1401,2,1,DPR14010201,YERIE BENI PUTONG,L,KOTA PEKANBARU,,,
DPR,14,1401,2,2,DPR14010202,SRI BARAT alias IYETH BUSTAMI,P,JAKARTA SELATAN,,,
DPR,14,1401,2,3,DPR14010203,FAUZI GANI,L,KOTA PEKANBARU,,,
DPR,14,1401,2,4,DPR14010204,"H. AWALUDDIN, S.Ag",L,ROKAN HULU,,,
DPR,14,1401,2,5,DPR14010205,"AGUSWANTI L., SHI, MH",P,JAKARTA PUSAT,,,
DPR,14,1401,2,6,DPR14010206,AHMAD SAEJO BUDIAWAN,L,JAKARTA SELATAN,,,
DPR,14,1401,6,1,DPR14010601,"RITA ZAHARA, SH",P,KOTA PEKANBARU,,,
DPR,14,1401,6,2,DPR14010602,"FAISAL MUHARRAMI SARAGIH, SH, MH",L,KOTA PEKANBARU,,,
DPR,14,1401,6,3,DPR14010603,"GUSMIYAR RIDWAN, SH",P,KOTA PEKANBARU,,,
DPR,14,1401,6,4,DPR14010604,H. BASRI LUBIS,L,KOTA PEKANBARU,,,
DPR,14,1401,6,5,DPR14010605,MISRAN KHANWIJAYA,L,KOTA PEKANBARU,,,
DPR,14,1401,6,6,DPR14010606,"BUDI IRAWAN, SE",L,KOTA BEKASI,,,
DPR,14,1401,10,1,DPR14011001,HALIM SHAHAB,L,JAKARTA SELATAN,,,
DPR,14,1401,10,2,DPR14011002,"INFA WILINDAYA, S.IP",L,SIAK,,,
DPR,14,1401,10,3,DPR14011003,"MARZARITA, SE",P,KOTA BEKASI,,,
DPR,14,1401,10,4,DPR14011004,MU'ALIM,L,SIAK,,,
DPR,14,1401,10,5,DPR14011005,Drs. SYAHRIL ABU BAKAR,L,KOTA PEKANBARU,,,
DPR,14,1401,10,6,DPR14011006,Hj. YULHAIDA,P,KOTA PEKANBARU,,,
DPR,14,1401,3,1,DPR14010301,"Drs. H. CHAIRUL ANWAR, Apt.",L,KOTA JAKARTA TIMUR,,,
DPR,14,1401,3,2,DPR14010302,"HJ. AIDA MALIKHA, S.PSI, M.SI",P,KOTA PEKANBARU,,,
DPR,14,1401,3,3,DPR14010303,"H. HENDRY MUNIEF, SE., Ak., MBA.",L,KOTA PEKANBARU,,,
DPR,14,1401,3,4,DPR14010304,H. SUKMO MULYO REJO,L,KOTA PEKANBARU,,,
DPR,14,1401,3,5,DPR14010305,"ALI HUSIN NASUTION, SH",L,KOTA PEKANBARU,,,
DPR,14,1401,3,6,DPR14010306,"NINDA VIRLIA SASMITA, S.Si",P,KOTA PEKANBARU,,,
DPR,14,1401,7,1,DPR14010701,"H. SUTAN SUKARNOTOMO, SH, MH",L,JAKARTA SELATAN,,,
DPR,14,1401,7,2,DPR14010702,"Hj. MUKHNIARTY, SE, M.Si",P,KOTA PEKANBARU,,,
DPR,14,1401,7,3,DPR14010703,SAYED ABUBAKAR A. ASSEGAF,L,KOTA PEKANBARU,,,
DPR,14,1401,7,4,DPR14010704,"M. SUMARDANY ZIRNATA, ST, M.Sc",L,JAKARTA SELATAN,,,
DPR,14,1401,7,5,DPR14010705,"INDRA PERDANA SINAGA, SE",L,JAKARTA TIMUR,,,
DPR,14,1401,7,6,DPR14010706,"LENNY JULIANTY, SE",P,TANGERANG,,,
DPR,14,1401,14,1,DPR14011401,"MUHAMMAD TONAS, SE",L,KOTA JAKARTA BARAT,,,
DPR,14,1401,14,2,DPR14011402,DARMIZON,L,ROKAN HULU,,,
DPR,14,1401,14,3,DPR14011403,CORINA MAWARIANTY,P,KOTA JAKARTA TIMUR,,,
DPR,14,1401,14,4,DPR14011404,"DERU SAMUDRA RISA, SE",L,KOTA JAKARTA TIMUR,,,
DPR,14,1401,14,5,DPR14011405,"AHMAD JONY MARZAINUR, SH",L,KOTA DUMAI,,,
DPR,14,1401,14,6,DPR14011406,"ANNA ZIFAH, S.HI",P,KOTA JAKARTA PUSAT,,,
DPR,14,1401,4,1,DPR14010401,Ir. EFFENDY SIANIPAR,L,JAKARTA UTARA,,,
DPR,14,1401,4,2,DPR14010402,HARI APRIATNO,L,JAKARTA SELATAN,,,
DPR,14,1401,4,3,DPR14010403,RENI SITAWATI SIREGAR,P,JAKARTA BARAT,,,
DPR,14,1401,4,4,DPR14010404,dr. SURUNG MINARET SIMBOLON,L,PEKAN BARU,,,
DPR,14,1401,4,5,DPR14010405,"DR. ARIFIN BANTU PURBA, SH, MH",L,PEKAN BARU,,,
DPR,14,1401,4,6,DPR14010406,TRI WAHYU HANDAYANI,P,JAKARTA PUSAT,,,
DPR,14,1401,8,1,DPR14010801,JON ERIZAL,L,JAKARTA SELATAN,,,
DPR,14,1401,8,2,DPR14010802,H. WAN SYAMSIR YUS,L,KOTA PEKANBARU,,,
DPR,14,1401,8,3,DPR14010803,"Dra. Hj. SITI MARYAM, MM",P,KOTA PEKANBARU,,,
DPR,14,1401,8,4,DPR14010804,"RUSLI HALIM FADLI, S.HI",L,BEKASI,,,
DPR,14,1401,8,5,DPR14010805,RIBUT SUSANTO,L,KOTA PEKANBARU,,,
DPR,14,1401,8,6,DPR14010806,YOSHI ERLINA,P,JAKARTA PUSAT,,,
DPR,14,1401,15,1,DPR14011501,MANAP TOMPI SIHOMBING,L,KOTA PEKANBARU,,,
DPR,14,1401,15,2,DPR14011502,ASNGARI,L,KOTA PEKANBARU,,,
DPR,14,1401,15,3,DPR14011503,SHERLY KURNIAWAN,P,JAKARTA SELATAN,,,
DPR,14,1401,15,4,DPR14011504,"Drs. JANSEN BUTARBUTAR, M.Si",L,KOTA MEDAN,,,
DPR,14,1401,15,5,DPR14011505,MULIA FITRA UMAR,L,KOTA JAKARTA SELATAN,,,
DPR,14,1401,15,6,DPR14011506,Ir. MARIANTJE E.B. REGAR,P,KOTA JAKARTA PUSAT,,,
DPR,14,1402,1,1,DPR14020101,"Hj. DESMANIAR, SH., MH",P,KOTA PEKANBARU,,,
DPR,14,1402,1,2,DPR14020102,"H. EDHY ZAHAR KOTO, SH",L,KOTA PEKANBARU,,,
DPR,14,1402,1,3,DPR14020103,"IR. HASANUDDIN, MT, IP-M",L,KOTA PEKANBARU,,,
DPR,14,1402,1,4,DPR14020104,EVA,P,JAKARTA TIMUR,,,
DPR,14,1402,1,5,DPR14020105,TINA PUTRANTI DEVITA,P,KOTA DEPOK,,,
DPR,14,1402,5,1,DPR14020501,Ir. H.M. IDRIS LAENA,L,JAKARTA UTARA,,,
